"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 2.9432582964946e-05 2 50 "GO:0001832" "blastocyst growth" 0.000746790813627152
0 0.000161448850017109 2 31 "GO:0001833" "inner cell mass cell proliferation" 0.00333237682563404
0 0.684778745670024 2 8 "GO:0001834" "trophectodermal cell proliferation" 1
0 0.154797007353639 4 8 "GO:0001835" "blastocyst hatching" 0.600658458421141
0 0.498518624530215 2 46 "GO:0001836" "release of cytochrome c from mitochondria" 1
0 0.998974033156978 2 235 "GO:0001837" "epithelial to mesenchymal transition" 1
0 0.499702208230555 2 421 "GO:0001838;GO:0072175" "epithelial tube formation" 1
0 0.946453067519862 2 38 "GO:0001839;GO:0001840" "neural plate development" 1
0 9.65399200817762e-05 6 302 "GO:0001841;GO:0001843;GO:0060606;GO:0014020" "neural tube formation" 0.00215223098531824
0 0.818788036641103 2 16 "GO:0001842" "neural fold formation" 1
0 0.404199337452249 6 8 "GO:0001844" "protein insertion into mitochondrial membrane involved in apoptotic signaling pathway" 1
0 0.847469842370182 3 45 "GO:0001845" "phagolysosome assembly" 1
0 0.749147083371227 8 5 "GO:0001865" "NK T cell differentiation" 1
0 0.970766804500308 2 8 "GO:0001867" "complement activation, lectin pathway" 1
0 0.892833375258694 4 10 "GO:0001868;GO:0001869" "regulation of complement activation, lectin pathway" 1
0 0.973158621324701 2 45 "GO:0001878" "response to yeast" 1
0 0.882030990400152 3 8 "GO:0001879;GO:0016046;GO:0097323" "detection of fungus" 1
0 0.300653025779898 3 6 "GO:0001880" "Mullerian duct regression" 0.904223327370125
0 0.0527548655462747 5 26 "GO:0001881" "receptor recycling" 0.307984688260391
0 0.657623917520566 5 145 "GO:0001885" "endothelial cell development" 1
0 0.956939722249712 2 28 "GO:0001886" "endothelial cell morphogenesis" 1
0 0.509416615533914 2 7 "GO:0001887" "selenium compound metabolic process" 1
0 0.115677268097644 2 443 "GO:0001889;GO:0061008" "hepaticobiliary system development" 0.501796111174281
0 0.513328061313522 3 384 "GO:0001890" "placenta development" 1
0 0.275709958346299 2 233 "GO:0001892" "embryonic placenta development" 0.866072492274541
