"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 6 8 "GO:0001844" "protein insertion into mitochondrial membrane involved in apoptotic signaling pathway" 1
0 0.350676282291849 3 45 "GO:0001845" "phagolysosome assembly" 0.983306964096421
0 1 8 5 "GO:0001865" "NK T cell differentiation" 1
0 0.953735577491684 2 8 "GO:0001867" "complement activation, lectin pathway" 1
0 1 4 10 "GO:0001868;GO:0001869" "regulation of complement activation, lectin pathway" 1
0 0.893601262777995 2 45 "GO:0001878" "response to yeast" 1
0 0.953735577491684 3 8 "GO:0001879;GO:0016046;GO:0097323" "detection of fungus" 1
0 0.619831657393333 3 6 "GO:0001880" "Mullerian duct regression" 1
0 0.299378370171658 5 26 "GO:0001881" "receptor recycling" 0.928669479914447
0 0.0155692665637759 5 145 "GO:0001885" "endothelial cell development" 0.187978267375043
0 0.257695213232721 2 28 "GO:0001886" "endothelial cell morphogenesis" 0.87794159256029
0 0.151888360359703 2 7 "GO:0001887" "selenium compound metabolic process" 0.687795740263518
0 0.0394721799495588 2 443 "GO:0001889;GO:0061008" "hepaticobiliary system development" 0.326917919600268
0 0.252087726333119 3 384 "GO:0001890" "placenta development" 0.869389996154356
0 0.032651027148552 2 233 "GO:0001892" "embryonic placenta development" 0.29989968435945
0 0.784852627022101 3 91 "GO:0001893" "maternal placenta development" 1
0 0.859461935953574 5 588 "GO:0001894" "tissue homeostasis" 1
0 0.975521274628919 2 163 "GO:0001895;GO:0045494" "retina homeostasis" 1
0 0.874749928537021 2 110 "GO:0001906" "cell killing" 1
0 0.985391968694352 2 11 "GO:0001907" "killing by symbiont of host cells" 1
0 0.0048487777576466 3 47 "GO:0001909" "leukocyte mediated cytotoxicity" 0.089609705641819
0 0.995351550059229 2 165 "GO:0001910;GO:0031341" "regulation of cell killing" 1
0 0.501081886407165 2 30 "GO:0001911;GO:0031342;GO:0002716;GO:0045953" "negative regulation of cell killing" 1
0 0.999501508020009 6 113 "GO:0001912;GO:0031343" "positive regulation of cell killing" 1
0 0.597165574111252 3 19 "GO:0001913" "T cell mediated cytotoxicity" 1
0 0.806749356178437 2 48 "GO:0001914;GO:0001916" "regulation of T cell mediated cytotoxicity" 1
0 0.871507501390542 4 58 "GO:0001919" "regulation of receptor recycling" 1
0 0.107409153186853 5 32 "GO:0001921" "positive regulation of receptor recycling" 0.578623502651756
0 0.401486708951625 3 10 "GO:0001922" "B-1 B cell homeostasis" 1
0 0.034206595428847 2 9 "GO:0001923;GO:0002337" "B-1 B cell differentiation" 0.306524467330692
0 0.184595285449965 3 10 "GO:0001928;GO:0106020" "regulation of vesicle docking" 0.755800582114716
0 0.019067878247946 2 2965 "GO:0001934;GO:0031401;GO:0042327;GO:0045937;GO:0010562" "positive regulation of protein modification process" 0.214429356187697
0 0.197340453448506 2 58 "GO:0001935" "endothelial cell proliferation" 0.769342981716693
0 0.164866807013002 6 303 "GO:0001936" "regulation of endothelial cell proliferation" 0.722898355604876
0 0.494064722084713 4 105 "GO:0001937" "negative regulation of endothelial cell proliferation" 1
0 0.0458237035949482 4 216 "GO:0001938" "positive regulation of endothelial cell proliferation" 0.361279585853733
0 0.991536318441397 3 109 "GO:0001941" "postsynaptic membrane organization" 1
0 0.975979823646562 2 233 "GO:0001942;GO:0022405;GO:0042633;GO:0098773" "hair cycle" 1
0 0.103376110749129 3 65 "GO:0001945" "lymph vessel development" 0.563507167495994
0 0.201750647990876 2 38 "GO:0001946;GO:0036303" "lymph vessel morphogenesis" 0.782401857073598
0 0.997096443334243 4 277 "GO:0001947;GO:0003143;GO:0061371" "embryonic heart tube morphogenesis" 1
0 0.396225206214857 3 7 "GO:0001951" "intestinal D-glucose absorption" 1
0 0.57627308748248 2 295 "GO:0001952" "regulation of cell-matrix adhesion" 1
0 0.0834914751696259 2 89 "GO:0001953" "negative regulation of cell-matrix adhesion" 0.508403004624764
0 0.910062783555307 3 144 "GO:0001954" "positive regulation of cell-matrix adhesion" 1
