"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.997620754335487 3 7 "GO:0001692" "histamine metabolic process" 1
0 0.999995414566366 5 18 "GO:0001696" "gastric acid secretion" 1
0 0.000497160059814822 2 619 "GO:0001700" "embryonic development via the syncytial blastoderm" 0.008981406992853
0 4.25312937729568e-05 2 904 "GO:0001701" "in utero embryonic development" 0.00112904605001332
0 0.19196826344229 5 104 "GO:0001702" "gastrulation with mouth forming second" 0.688199124288501
0 0.362127900578099 5 105 "GO:0001703;GO:0010004" "gastrulation with mouth forming first" 0.970389282122195
0 0.960919297221203 2 428 "GO:0001704" "formation of primary germ layer" 1
0 0.916388116885693 4 18 "GO:0001705" "ectoderm formation" 1
0 0.818753068618855 2 163 "GO:0001706;GO:0035987" "endoderm formation" 1
0 0.998049390064193 3 294 "GO:0001707;GO:0048332" "mesoderm morphogenesis" 1
0 0.999999928825811 2 621 "GO:0001708" "cell fate specification" 1
0 0.993765014100602 2 518 "GO:0001709" "cell fate determination" 1
0 0.991569124767584 2 64 "GO:0001710;GO:0007501" "mesodermal cell fate commitment" 1
0 0.0042803336226377 2 54 "GO:0001711;GO:0001714" "endodermal cell fate commitment" 0.0517300846367464
0 0.328799938515306 2 10 "GO:0001712" "ectodermal cell fate commitment" 0.913927250840587
0 0.498855479257441 4 6 "GO:0001715" "ectodermal cell fate specification" 1
0 0.0175094084603092 4 25 "GO:0001731" "formation of translation preinitiation complex" 0.148224808025751
0 0.0053058575917725 2 450 "GO:0001736;GO:0007164;GO:0001738" "morphogenesis of a polarized epithelium" 0.0606148034582468
0 0.000441488699591263 4 86 "GO:0001737" "establishment of imaginal disc-derived wing hair orientation" 0.00822530163437272
0 0.968539782225807 3 58 "GO:0001742" "oenocyte differentiation" 1
0 0.985192798284562 3 15 "GO:0001743" "optic placode formation" 1
0 0.974793650757372 3 7 "GO:0001744" "optic lobe placode formation" 1
0 0.27742263180957 2 1102 "GO:0001745;GO:0048749" "compound eye development" 0.842355991130876
0 0.976940820624036 6 25 "GO:0001746;GO:0055034" "Bolwig's organ development" 1
0 1 2 6 "GO:0001748" "optic lobe placode development" 1
0 0.992529418072137 2 475 "GO:0001751" "compound eye photoreceptor cell differentiation" 1
0 0.913540983305005 2 170 "GO:0001752;GO:0042706;GO:0046552" "photoreceptor cell fate commitment" 1
0 0.998132048914544 5 145 "GO:0001755" "neural crest cell migration" 1
0 0.99966810899042 2 291 "GO:0001756;GO:0061053" "somite development" 1
0 0.873015380787555 2 17 "GO:0001757" "somite specification" 1
0 0.999997786867648 3 49 "GO:0001759" "organ induction" 1
0 0.999943024389015 2 639 "GO:0001763;GO:0048754;GO:0061138" "morphogenesis of a branching structure" 1
0 0.999995773570797 4 501 "GO:0001764" "neuron migration" 1
0 0.509021811275788 2 39 "GO:0001765" "membrane raft assembly" 1
0 0.996304353362174 2 22 "GO:0001766;GO:0031580;GO:0051665" "membrane raft localization" 1
0 0.954082246919802 3 13 "GO:0001767" "establishment of lymphocyte polarity" 1
0 0.874161242236306 5 9 "GO:0001768" "establishment of T cell polarity" 1
0 0.811102638444517 3 31 "GO:0001771" "immunological synapse formation" 1
0 0.612003693381878 2 51 "GO:0001773;GO:0043011" "myeloid dendritic cell activation" 1
0 0.496380416642078 2 25 "GO:0001774" "microglial cell activation" 1
0 0.157033347228473 2 1952 "GO:0001775;GO:0045321" "cell activation" 0.609101053333414
0 0.00877393429545723 2 151 "GO:0001776;GO:0002260" "leukocyte homeostasis" 0.088753949894025
0 0.966328817741168 6 20 "GO:0001778" "plasma membrane repair" 1
0 0.128889974280425 4 27 "GO:0001779" "natural killer cell differentiation" 0.538885091460466
0 0.441361298697886 2 21 "GO:0001780" "neutrophil homeostasis" 1
0 0.00955075481757886 2 57 "GO:0001782" "B cell homeostasis" 0.0948364140534722
0 0.0277333409645474 7 14 "GO:0001783" "B cell apoptotic process" 0.202327829038418
0 0.978402300077759 2 297 "GO:0001816" "cytokine production" 1
0 0.743077559698429 4 1156 "GO:0001817" "regulation of cytokine production" 1
0 0.0769978395388146 2 483 "GO:0001818" "negative regulation of cytokine production" 0.392031683017745
0 0.979276112529298 2 704 "GO:0001819" "positive regulation of cytokine production" 1
0 0.998850228207655 2 24 "GO:0001820;GO:0006837" "serotonin transport" 1
0 0.996079988563636 2 742 "GO:0001822" "kidney development" 1
0 1.90900838469162e-05 3 189 "GO:0001824" "blastocyst development" 0.000554881076373181
0 0.00629631499890366 2 90 "GO:0001825" "blastocyst formation" 0.0702693235296842
0 0.0182252896102764 3 15 "GO:0001826" "inner cell mass cell differentiation" 0.152597342817127
0 0.498855479257441 4 6 "GO:0001827" "inner cell mass cell fate commitment" 1
0 0.0372884043624001 2 6 "GO:0001828" "inner cell mass cellular morphogenesis" 0.237348575238146
0 0.319245684836138 3 60 "GO:0001829" "trophectodermal cell differentiation" 0.902515117026755
0 0.789097556920763 2 6 "GO:0001830" "trophectodermal cell fate commitment" 1
0 0.428154727139145 4 9 "GO:0001831" "trophectodermal cellular morphogenesis" 1
0 0.00225974717006085 2 50 "GO:0001832" "blastocyst growth" 0.0312116958752014
0 0.00655522722714854 2 31 "GO:0001833" "inner cell mass cell proliferation" 0.0721939593301671
0 0.790522749750001 2 8 "GO:0001834" "trophectodermal cell proliferation" 1
0 0.0852218822939804 4 8 "GO:0001835" "blastocyst hatching" 0.414878542351213
0 0.120584243314177 2 46 "GO:0001836" "release of cytochrome c from mitochondria" 0.524415849829884
0 0.994641502796256 2 235 "GO:0001837" "epithelial to mesenchymal transition" 1
0 0.720350047769153 2 421 "GO:0001838;GO:0072175" "epithelial tube formation" 1
0 0.791831067963691 2 38 "GO:0001839;GO:0001840" "neural plate development" 1
0 0.00232394342891249 6 302 "GO:0001841;GO:0001843;GO:0060606;GO:0014020" "neural tube formation" 0.0319064579888807
0 0.812541782487726 2 16 "GO:0001842" "neural fold formation" 1
0 0.0124548552038595 6 8 "GO:0001844" "protein insertion into mitochondrial membrane involved in apoptotic signaling pathway" 0.113377448015312
0 0.227368996242891 3 45 "GO:0001845" "phagolysosome assembly" 0.745967459444481
0 0.643976518089102 8 5 "GO:0001865" "NK T cell differentiation" 1
0 0.935201048193854 2 8 "GO:0001867" "complement activation, lectin pathway" 1
0 0.997373778351599 4 10 "GO:0001868;GO:0001869" "regulation of complement activation, lectin pathway" 1
0 0.855479585335387 2 45 "GO:0001878" "response to yeast" 1
0 0.935201048193854 3 8 "GO:0001879;GO:0016046;GO:0097323" "detection of fungus" 1
0 0.200659749387637 3 6 "GO:0001880" "Mullerian duct regression" 0.689525538309434
0 0.0348227195589697 5 26 "GO:0001881" "receptor recycling" 0.233124401712199
0 0.455812597920442 5 145 "GO:0001885" "endothelial cell development" 1
0 0.606778362902126 2 28 "GO:0001886" "endothelial cell morphogenesis" 1
0 0.880946686277409 2 7 "GO:0001887" "selenium compound metabolic process" 1
0 0.370593716542913 2 443 "GO:0001889;GO:0061008" "hepaticobiliary system development" 0.970389282122195
0 0.883438872299941 3 384 "GO:0001890" "placenta development" 1
0 0.830778407094323 2 233 "GO:0001892" "embryonic placenta development" 1
0 0.673979294103536 3 91 "GO:0001893" "maternal placenta development" 1
0 0.975526900946684 5 588 "GO:0001894" "tissue homeostasis" 1
0 0.978003141528841 2 163 "GO:0001895;GO:0045494" "retina homeostasis" 1
0 0.983509934068524 2 110 "GO:0001906" "cell killing" 1
0 0.702960493472593 2 11 "GO:0001907" "killing by symbiont of host cells" 1
0 0.162386654560483 3 47 "GO:0001909" "leukocyte mediated cytotoxicity" 0.620949801056635
0 0.993712994086628 2 165 "GO:0001910;GO:0031341" "regulation of cell killing" 1
0 0.625184244366688 2 30 "GO:0001911;GO:0031342;GO:0002716;GO:0045953" "negative regulation of cell killing" 1
0 0.931592100444077 6 113 "GO:0001912;GO:0031343" "positive regulation of cell killing" 1
0 0.592914428478358 3 19 "GO:0001913" "T cell mediated cytotoxicity" 1
0 0.936741514426416 2 48 "GO:0001914;GO:0001916" "regulation of T cell mediated cytotoxicity" 1
0 0.968539782225807 4 58 "GO:0001919" "regulation of receptor recycling" 1
0 0.642276821513379 5 32 "GO:0001921" "positive regulation of receptor recycling" 1
0 0.328799938515306 3 10 "GO:0001922" "B-1 B cell homeostasis" 0.913927250840587
0 0.0545107800683076 2 9 "GO:0001923;GO:0002337" "B-1 B cell differentiation" 0.312730490273208
0 0.0345417756106547 3 10 "GO:0001928;GO:0106020" "regulation of vesicle docking" 0.232682786952307
0 0.0172317345254809 2 2965 "GO:0001934;GO:0031401;GO:0042327;GO:0045937;GO:0010562" "positive regulation of protein modification process" 0.146549520015317
0 0.215232762037992 2 58 "GO:0001935" "endothelial cell proliferation" 0.71992458824434
0 0.781872626477544 6 303 "GO:0001936" "regulation of endothelial cell proliferation" 1
0 0.977660201490139 4 105 "GO:0001937" "negative regulation of endothelial cell proliferation" 1
0 0.465960475314244 4 216 "GO:0001938" "positive regulation of endothelial cell proliferation" 1
0 0.999915903312329 3 109 "GO:0001941" "postsynaptic membrane organization" 1
0 0.999903390044387 2 233 "GO:0001942;GO:0022405;GO:0042633;GO:0098773" "hair cycle" 1
0 0.106847315004793 3 65 "GO:0001945" "lymph vessel development" 0.478595058954735
0 0.563991522414285 2 38 "GO:0001946;GO:0036303" "lymph vessel morphogenesis" 1
0 0.96260985078261 4 277 "GO:0001947;GO:0003143;GO:0061371" "embryonic heart tube morphogenesis" 1
0 0.666632051111901 3 7 "GO:0001951" "intestinal D-glucose absorption" 1
0 0.502238638984141 2 295 "GO:0001952" "regulation of cell-matrix adhesion" 1
